t,dt,state,laser_x,laser_y,target_x,target_y,dx,dy,err_px,servo_x,servo_y,confidence,accuracy,locked,t_lock,lost_counter
43.0131,0.064,TEST,198,347,192,336,-6.0,-11.0,12.53,111.566,90.591,0.0,0.0,0,0.1374,0
43.0773,0.0674,TEST,198,347,192,336,-6.0,-11.0,12.53,111.747,90.259,0.0,0.0,0,0.2014,0
43.1479,0.0639,TEST,198,347,192,336,-6.0,-11.0,12.53,111.928,89.928,0.0,0.0,0,0.2688,0
43.2151,0.0697,TEST,197,345,192,336,-5.0,-9.0,10.296,112.108,89.597,0.0,0.0,0,0.3327,0
43.2782,0.0709,TEST,189,337,192,336,3.0,-1.0,3.162,112.259,89.326,0.0,0.0,0,0.4024,0
43.3454,0.0605,TEST,186,338,192,336,6.0,-2.0,6.325,112.259,89.326,0.0,0.0,0,0.4733,0
43.9155,0.1,TEST,357,337,192,384,-165.0,47.0,171.563,90,90,0.0,0.0,0,0,0
43.9419,0.0123,TEST,357,336,192,384,-165.0,48.0,171.84,93,93,0.0,0.0,0,0.0,0
44.0124,0.0261,TEST,355,337,192,384,-163.0,47.0,169.641,96,94.446,0.0,0.0,0,0.0,0
44.0746,0.0689,TEST,329,354,192,384,-137.0,30.0,140.246,99,95.862,0.0,0.0,0,0.0,0
44.1425,0.0643,TEST,299,373,192,384,-107.0,11.0,107.564,102,96.765,0.0,0.0,0,0.0,0
44.2053,0.0671,TEST,274,377,192,384,-82.0,7.0,82.298,105,97.097,0.0,0.0,0,0.0,0
44.2732,0.0622,TEST,247,386,192,384,-55.0,-2.0,55.036,107.47,97.307,0.0,0.0,0,0.0,0
44.3409,0.0693,TEST,226,395,192,384,-34.0,-11.0,35.735,109.126,97.247,0.0,0.0,0,0.0,0
44.4057,0.0663,TEST,212,395,192,384,-20.0,-11.0,22.825,110.151,96.916,0.0,0.0,0,0.0,0
44.4737,0.0641,TEST,200,396,192,384,-8.0,-12.0,14.422,110.753,96.585,0.0,0.0,0,0.0663,0
44.538,0.0696,TEST,199,397,192,384,-7.0,-13.0,14.765,110.994,96.223,0.0,0.0,0,0.1304,0
44.6095,0.0633,TEST,199,396,192,384,-7.0,-12.0,13.892,111.205,95.832,0.0,0.0,0,0.2,0
44.6843,0.0717,TEST,194,388,192,384,-2.0,-4.0,4.472,111.415,95.47,0.0,0.0,0,0.2633,0
44.7373,0.0767,TEST,193,385,192,384,-1.0,-1.0,1.414,111.415,95.47,0.0,0.0,0,0.335,0
44.8051,0.051,TEST,193,385,192,384,-1.0,-1.0,1.414,111.415,95.47,0.0,0.0,0,0.4117,0
44.8703,0.068,TEST,193,386,192,384,-1.0,-2.0,2.236,111.415,95.47,0.0,0.0,0,0.4627,0
45.4448,0.1,TEST,358,343,192,432,-166.0,89.0,188.353,90,90,0.0,0.0,0,0,0
45.4708,0.011,TEST,358,343,192,432,-166.0,89.0,188.353,93,93,0.0,0.0,0,0.0,0
45.5354,0.0271,TEST,354,343,192,432,-162.0,89.0,184.838,96,95.681,0.0,0.0,0,0.0,0
45.6019,0.0646,TEST,327,358,192,432,-135.0,74.0,153.951,99,98.362,0.0,0.0,0,0.0,0
45.6654,0.0647,TEST,295,392,192,432,-103.0,40.0,110.494,102,100.59,0.0,0.0,0,0.0,0
45.7333,0.0653,TEST,267,412,192,432,-75.0,20.0,77.621,105,101.795,0.0,0.0,0,0.0,0
45.8016,0.0668,TEST,242,425,192,432,-50.0,7.0,50.488,107.259,102.398,0.0,0.0,0,0.0,0
45.8656,0.0681,TEST,226,430,192,432,-34.0,2.0,34.059,108.765,102.609,0.0,0.0,0,0.0,0
45.9333,0.0654,TEST,213,430,192,432,-21.0,2.0,21.095,109.789,102.669,0.0,0.0,0,0.0,0
45.9974,0.0664,TEST,207,432,192,432,-15.0,0.0,15.0,110.422,102.729,0.0,0.0,0,0.0654,0
46.0652,0.0633,TEST,202,432,192,432,-10.0,0.0,10.0,110.873,102.729,0.0,0.0,0,0.1318,0
46.133,0.0699,TEST,197,433,192,432,-5.0,-1.0,5.099,111.175,102.729,0.0,0.0,0,0.1951,0
46.1975,0.0667,TEST,192,431,192,432,0.0,1.0,1.0,111.175,102.729,0.0,0.0,0,0.2651,0
46.2672,0.0637,TEST,192,431,192,432,0.0,1.0,1.0,111.175,102.729,0.0,0.0,0,0.3318,0
46.3313,0.0719,TEST,193,434,192,432,-1.0,-2.0,2.236,111.175,102.729,0.0,0.0,0,0.3955,0
46.3996,0.0624,TEST,192,434,192,432,0.0,-2.0,2.0,111.175,102.729,0.0,0.0,0,0.4675,0
46.9713,0.1,TEST,352,338,256,48,-96.0,-290.0,305.477,90,90,0.0,0.0,0,0,0
46.9944,0.0126,TEST,352,338,256,48,-96.0,-290.0,305.477,88.651,87,0.0,0.0,0,0.0,0
47.0641,0.0225,TEST,354,335,256,48,-98.0,-287.0,303.271,91.542,84,0.0,0.0,0,0.0,0
47.1312,0.0696,TEST,358,313,256,48,-102.0,-265.0,283.952,94.494,81,0.0,0.0,0,0.0,0
47.1941,0.0665,TEST,343,286,256,48,-87.0,-238.0,253.403,97.494,78,0.0,0.0,0,0.0,0
47.2611,0.0639,TEST,320,262,256,48,-64.0,-214.0,223.365,100.114,75,0.0,0.0,0,0.0,0
47.326,0.0669,TEST,297,238,256,48,-41.0,-190.0,194.373,102.042,72,0.0,0.0,0,0.0,0
47.3949,0.0636,TEST,276,212,256,48,-20.0,-164.0,165.215,103.277,69,0.0,0.0,0,0.0,0
47.4616,0.0702,TEST,261,187,256,48,-5.0,-139.0,139.09,103.879,66,0.0,0.0,0,0.0,0
47.5277,0.0665,TEST,258,166,256,48,-2.0,-118.0,118.017,104.03,63,0.0,0.0,0,0.0,0
47.5953,0.0656,TEST,256,140,256,48,0.0,-92.0,92.0,104.09,60,0.0,0.0,0,0.0,0
47.6579,0.0685,TEST,253,116,256,48,3.0,-68.0,68.066,104.09,57.229,0.0,0.0,0,0.0,0
47.7285,0.0622,TEST,253,97,256,48,3.0,-49.0,49.092,104.0,55.181,0.0,0.0,0,0.0,0
47.7927,0.0697,TEST,252,80,256,48,4.0,-32.0,32.249,103.909,53.705,0.0,0.0,0,0.0,0
47.8571,0.0655,TEST,251,64,256,48,5.0,-16.0,16.763,103.789,52.741,0.0,0.0,0,0.0,0
47.9267,0.0641,TEST,252,47,256,48,4.0,1.0,4.123,103.638,52.259,0.0,0.0,0,0.0655,0
47.991,0.0685,TEST,251,40,256,48,5.0,8.0,9.434,103.638,52.259,0.0,0.0,0,0.1296,0
48.0579,0.0657,TEST,251,40,256,48,5.0,8.0,9.434,103.488,52.5,0.0,0.0,0,0.1981,0
48.1236,0.0662,TEST,251,41,256,48,5.0,7.0,8.602,103.337,52.741,0.0,0.0,0,0.2639,0
48.1902,0.0652,TEST,251,40,256,48,5.0,8.0,9.434,103.186,52.952,0.0,0.0,0,0.3301,0
48.2576,0.0679,TEST,252,41,256,48,4.0,7.0,8.062,103.036,53.193,0.0,0.0,0,0.3953,0
48.3236,0.0669,TEST,251,40,256,48,5.0,8.0,9.434,102.915,53.404,0.0,0.0,0,0.4632,0
48.8962,0.1,TEST,358,347,256,96,-102.0,-251.0,270.934,90,90,0.0,0.0,0,0,0
48.9223,0.0119,TEST,359,347,256,96,-103.0,-251.0,271.312,93,87,0.0,0.0,0,0.0,0
48.9884,0.0261,TEST,356,345,256,96,-100.0,-249.0,268.33,96,84,0.0,0.0,0,0.0,0
49.0548,0.0666,TEST,329,315,256,96,-73.0,-219.0,230.846,99,81,0.0,0.0,0,0.0,0
49.1182,0.0652,TEST,306,287,256,96,-50.0,-191.0,197.436,101.199,78,0.0,0.0,0,0.0,0
49.1863,0.0627,TEST,286,260,256,96,-30.0,-164.0,166.721,102.705,75,0.0,0.0,0,0.0,0
49.2539,0.0696,TEST,273,237,256,96,-17.0,-141.0,142.021,103.608,72,0.0,0.0,0,0.0,0
49.3212,0.0674,TEST,261,215,256,96,-5.0,-119.0,119.105,104.12,69,0.0,0.0,0,0.0,0
49.3858,0.0659,TEST,256,195,256,96,0.0,-99.0,99.0,104.271,66,0.0,0.0,0,0.0,0
49.4496,0.0661,TEST,256,167,256,96,0.0,-71.0,71.0,104.271,63.018,0.0,0.0,0,0.0,0
49.5186,0.0623,TEST,255,139,256,96,1.0,-43.0,43.012,104.271,60.88,0.0,0.0,0,0.0,0
49.5859,0.0689,TEST,253,119,256,96,3.0,-23.0,23.195,104.241,59.584,0.0,0.0,0,0.0,0
49.6505,0.0689,TEST,252,104,256,96,4.0,-8.0,8.944,104.15,58.892,0.0,0.0,0,0.0689,0
49.7193,0.0633,TEST,251,93,256,96,5.0,3.0,5.831,104.03,58.651,0.0,0.0,0,0.1377,0
49.7818,0.0688,TEST,251,94,256,96,5.0,2.0,5.385,104.03,58.651,0.0,0.0,0,0.201,0
49.8494,0.064,TEST,252,94,256,96,4.0,2.0,4.472,104.03,58.651,0.0,0.0,0,0.2698,0
49.9185,0.0664,TEST,251,94,256,96,5.0,2.0,5.385,104.03,58.651,0.0,0.0,0,0.3338,0
49.9818,0.0691,TEST,251,94,256,96,5.0,2.0,5.385,104.03,58.651,0.0,0.0,0,0.4002,0
50.0494,0.0642,TEST,251,94,256,96,5.0,2.0,5.385,104.03,58.651,0.0,0.0,0,0.4693,0
50.6222,0.1,TEST,357,346,256,144,-101.0,-202.0,225.843,90,90,0.0,0.0,0,0,0
50.7135,0.0111,TEST,356,344,256,144,-100.0,-200.0,223.607,93,87.096,0.0,0.0,0,0.0,0
50.778,0.0921,TEST,342,328,256,144,-86.0,-184.0,203.106,96,84.096,0.0,0.0,0,0.0,0
50.8457,0.0651,TEST,325,307,256,144,-69.0,-163.0,177.003,98.59,81.096,0.0,0.0,0,0.0,0
50.9108,0.0653,TEST,308,284,256,144,-52.0,-140.0,149.345,100.669,78.096,0.0,0.0,0,0.0,0
50.9789,0.0669,TEST,290,257,256,144,-34.0,-113.0,118.004,102.235,75.096,0.0,0.0,0,0.0,0
51.0454,0.0689,TEST,278,236,256,144,-22.0,-92.0,94.594,103.259,72.096,0.0,0.0,0,0.0,0
51.1108,0.0645,TEST,264,212,256,144,-8.0,-68.0,68.469,103.922,69.325,0.0,0.0,0,0.0,0
51.1784,0.0685,TEST,256,190,256,144,0.0,-46.0,46.0,104.162,67.277,0.0,0.0,0,0.0,0
51.2419,0.0662,TEST,256,171,256,144,0.0,-27.0,27.0,104.162,65.892,0.0,0.0,0,0.0,0
51.3102,0.0613,TEST,256,154,256,144,0.0,-10.0,10.0,104.162,65.078,0.0,0.0,0,0.0,0
51.3779,0.0727,TEST,255,144,256,144,1.0,0.0,1.0,104.162,64.777,0.0,0.0,0,0.0613,0
51.4424,0.0656,TEST,255,141,256,144,1.0,3.0,3.162,104.162,64.777,0.0,0.0,0,0.134,0
51.5133,0.0622,TEST,255,136,256,144,1.0,8.0,8.062,104.162,64.777,0.0,0.0,0,0.1996,0
51.5877,0.0749,TEST,255,135,256,144,1.0,9.0,9.055,104.132,65.018,0.0,0.0,0,0.2618,0
51.6457,0.0751,TEST,256,134,256,144,0.0,10.0,10.0,104.102,65.289,0.0,0.0,0,0.3367,0
51.7109,0.0544,TEST,256,134,256,144,0.0,10.0,10.0,104.102,65.591,0.0,0.0,0,0.4118,0
51.7752,0.0666,TEST,255,134,256,144,1.0,10.0,10.05,104.102,65.892,0.0,0.0,0,0.4662,0
52.3496,0.1,TEST,358,350,256,192,-102.0,-158.0,188.064,90,90,0.0,0.0,0,0,0
52.3704,0.0104,TEST,358,350,256,192,-102.0,-158.0,188.064,93,88.422,0.0,0.0,0,0.0,0
52.4408,0.0225,TEST,359,349,256,192,-103.0,-157.0,187.771,96,85.422,0.0,0.0,0,0.0,0
52.507,0.0699,TEST,333,326,256,192,-77.0,-134.0,154.548,99,82.422,0.0,0.0,0,0.0,0
52.57,0.0656,TEST,302,291,256,192,-46.0,-99.0,109.165,101.319,79.422,0.0,0.0,0,0.0,0
52.6373,0.064,TEST,281,263,256,192,-25.0,-71.0,75.273,102.705,76.44,0.0,0.0,0,0.0,0
52.7034,0.0677,TEST,264,243,256,192,-8.0,-51.0,51.624,103.458,74.301,0.0,0.0,0,0.0,0
52.7706,0.0641,TEST,260,224,256,192,-4.0,-32.0,32.249,103.699,72.765,0.0,0.0,0,0.0,0
52.8376,0.0685,TEST,260,209,256,192,-4.0,-17.0,17.464,103.819,71.801,0.0,0.0,0,0.0,0
52.903,0.0668,TEST,259,203,256,192,-3.0,-11.0,11.402,103.94,71.289,0.0,0.0,0,0.0685,0
52.9707,0.0637,TEST,260,198,256,192,-4.0,-6.0,7.211,104.03,70.958,0.0,0.0,0,0.1353,0
53.0356,0.0717,TEST,255,191,256,192,1.0,1.0,1.414,104.15,70.777,0.0,0.0,0,0.199,0
53.1017,0.063,TEST,253,188,256,192,3.0,4.0,5.0,104.15,70.777,0.0,0.0,0,0.2707,0
53.1712,0.0637,TEST,253,187,256,192,3.0,5.0,5.831,104.15,70.777,0.0,0.0,0,0.3338,0
53.2349,0.074,TEST,253,187,256,192,3.0,5.0,5.831,104.15,70.777,0.0,0.0,0,0.3975,0
53.3019,0.0618,TEST,253,187,256,192,3.0,5.0,5.831,104.15,70.777,0.0,0.0,0,0.4715,0
53.8716,0.1,TEST,357,343,256,240,-101.0,-103.0,144.257,90,90,0.0,0.0,0,0,0
53.8988,0.0129,TEST,357,344,256,240,-101.0,-104.0,144.972,93,90.078,0.0,0.0,0,0.0,0
53.968,0.0261,TEST,356,343,256,240,-100.0,-103.0,143.558,96,87.078,0.0,0.0,0,0.0,0
54.0306,0.0698,TEST,330,335,256,240,-74.0,-95.0,120.42,99,84.078,0.0,0.0,0,0.0,0
54.0976,0.0617,TEST,306,312,256,240,-50.0,-72.0,87.658,101.229,81.217,0.0,0.0,0,0.0,0
54.1654,0.0674,TEST,286,286,256,240,-30.0,-46.0,54.918,102.735,79.048,0.0,0.0,0,0.0,0
54.2315,0.0668,TEST,271,262,256,240,-15.0,-22.0,26.627,103.638,77.663,0.0,0.0,0,0.0,0
54.2987,0.067,TEST,260,245,256,240,-4.0,-5.0,6.403,104.09,77.0,0.0,0.0,0,0.0,0
54.3615,0.0683,TEST,256,243,256,240,0.0,-3.0,3.0,104.09,77.0,0.0,0.0,0,0.067,0
54.4311,0.0617,TEST,257,242,256,240,-1.0,-2.0,2.236,104.09,77.0,0.0,0.0,0,0.1353,0
54.4943,0.0684,TEST,258,242,256,240,-2.0,-2.0,2.828,104.09,77.0,0.0,0.0,0,0.197,0
54.5618,0.0653,TEST,257,242,256,240,-1.0,-2.0,2.236,104.09,77.0,0.0,0.0,0,0.2654,0
54.6325,0.0664,TEST,257,243,256,240,-1.0,-3.0,3.162,104.09,77.0,0.0,0.0,0,0.3307,0
54.6955,0.0701,TEST,257,242,256,240,-1.0,-2.0,2.236,104.09,77.0,0.0,0.0,0,0.3971,0
54.7618,0.0643,TEST,257,242,256,240,-1.0,-2.0,2.236,104.09,77.0,0.0,0.0,0,0.4673,0
55.3335,0.1,TEST,354,347,256,288,-98.0,-59.0,114.39,90,90,0.0,0.0,0,0,0
55.3586,0.0115,TEST,355,345,256,288,-99.0,-57.0,114.237,92.952,91.404,0.0,0.0,0,0.0,0
55.4262,0.0268,TEST,354,346,256,288,-98.0,-58.0,113.877,95.934,89.687,0.0,0.0,0,0.0,0
55.491,0.0674,TEST,333,344,256,288,-77.0,-56.0,95.21,98.885,87.94,0.0,0.0,0,0.0,0
55.5592,0.0636,TEST,307,326,256,288,-51.0,-38.0,63.6,101.205,86.253,0.0,0.0,0,0.0,0
55.6258,0.0698,TEST,286,316,256,288,-30.0,-28.0,41.037,102.741,85.109,0.0,0.0,0,0.0,0
55.6913,0.0653,TEST,271,309,256,288,-15.0,-21.0,25.807,103.644,84.265,0.0,0.0,0,0.0,0
55.8215,0.0656,TEST,254,292,256,288,2.0,-4.0,4.472,104.096,83.633,0.0,0.0,0,0.0,0
55.8896,0.1,TEST,252,293,256,288,4.0,-5.0,6.403,104.096,83.633,0.0,0.0,0,0.0656,0
55.9586,0.0693,TEST,253,293,256,288,3.0,-5.0,5.831,104.096,83.633,0.0,0.0,0,0.1656,0
56.0227,0.0664,TEST,254,293,256,288,2.0,-5.0,5.385,104.096,83.633,0.0,0.0,0,0.2349,0
56.0898,0.0658,TEST,254,292,256,288,2.0,-4.0,4.472,104.096,83.633,0.0,0.0,0,0.3014,0
56.1551,0.0662,TEST,254,291,256,288,2.0,-3.0,3.606,104.096,83.633,0.0,0.0,0,0.3672,0
56.222,0.0641,TEST,254,291,256,288,2.0,-3.0,3.606,104.096,83.633,0.0,0.0,0,0.4334,0
56.2901,0.0685,TEST,254,292,256,288,2.0,-4.0,4.472,104.096,83.633,0.0,0.0,0,0.4974,0
56.8639,0.1,TEST,356,345,256,336,-100.0,-9.0,100.404,90,90,0.0,0.0,0,0,0
56.8885,0.014,TEST,356,344,256,336,-100.0,-8.0,100.319,93,92.91,0.0,0.0,0,0.0,0
56.9523,0.0264,TEST,354,344,256,336,-98.0,-8.0,98.326,96,92.669,0.0,0.0,0,0.0,0
57.0215,0.0634,TEST,333,343,256,336,-77.0,-7.0,77.318,98.952,92.428,0.0,0.0,0,0.0,0
57.0868,0.0677,TEST,306,343,256,336,-50.0,-7.0,50.488,101.271,92.217,0.0,0.0,0,0.0,0
57.1508,0.0674,TEST,284,342,256,336,-28.0,-6.0,28.636,102.777,92.006,0.0,0.0,0,0.0,0
57.2213,0.0628,TEST,273,343,256,336,-17.0,-7.0,18.385,103.62,91.825,0.0,0.0,0,0.0,0
57.2845,0.0697,TEST,265,342,256,336,-9.0,-6.0,10.817,104.132,91.615,0.0,0.0,0,0.0628,0
57.3511,0.0649,TEST,252,342,256,336,4.0,-6.0,7.211,104.403,91.434,0.0,0.0,0,0.1325,0
57.4174,0.0659,TEST,250,343,256,336,6.0,-7.0,9.22,104.283,91.253,0.0,0.0,0,0.1974,0
57.4819,0.0652,TEST,250,342,256,336,6.0,-6.0,8.485,104.102,91.042,0.0,0.0,0,0.2632,0
57.5512,0.0661,TEST,249,342,256,336,7.0,-6.0,9.22,103.921,90.862,0.0,0.0,0,0.3284,0
57.6144,0.0694,TEST,250,342,256,336,6.0,-6.0,8.485,103.711,90.681,0.0,0.0,0,0.3945,0
57.6815,0.0612,TEST,250,342,256,336,6.0,-6.0,8.485,103.53,90.5,0.0,0.0,0,0.464,0
58.256,0.1,TEST,354,345,256,384,-98.0,39.0,105.475,90,90,0.0,0.0,0,0,0
58.2783,0.0108,TEST,354,346,256,384,-98.0,38.0,105.109,92.952,93,0.0,0.0,0,0.0,0
58.3455,0.024,TEST,354,346,256,384,-98.0,38.0,105.109,95.904,94.145,0.0,0.0,0,0.0,0
58.4157,0.0677,TEST,333,358,256,384,-77.0,26.0,81.271,98.855,95.289,0.0,0.0,0,0.0,0
58.4791,0.0677,TEST,305,372,256,384,-49.0,12.0,50.448,101.175,96.072,0.0,0.0,0,0.0,0
58.546,0.0655,TEST,281,381,256,384,-25.0,3.0,25.179,102.65,96.434,0.0,0.0,0,0.0,0
58.6128,0.0657,TEST,265,382,256,384,-9.0,2.0,9.22,103.403,96.524,0.0,0.0,0,0.0655,0
58.6783,0.0658,TEST,254,383,256,384,2.0,1.0,2.236,103.674,96.585,0.0,0.0,0,0.1313,0
58.7469,0.0673,TEST,253,383,256,384,3.0,1.0,3.162,103.674,96.585,0.0,0.0,0,0.1971,0
58.8145,0.0681,TEST,253,385,256,384,3.0,-1.0,3.162,103.674,96.585,0.0,0.0,0,0.2645,0
58.8794,0.066,TEST,252,384,256,384,4.0,0.0,4.0,103.674,96.585,0.0,0.0,0,0.3325,0
58.9427,0.0667,TEST,252,385,256,384,4.0,-1.0,4.123,103.674,96.585,0.0,0.0,0,0.3985,0
59.012,0.0628,TEST,253,385,256,384,3.0,-1.0,3.162,103.674,96.585,0.0,0.0,0,0.4653,0
59.5823,0.1,TEST,354,343,256,432,-98.0,89.0,132.382,90,90,0.0,0.0,0,0,0
59.6096,0.0136,TEST,355,343,256,432,-99.0,89.0,133.124,92.952,93,0.0,0.0,0,0.0,0
59.6748,0.026,TEST,355,343,256,432,-99.0,89.0,133.124,95.934,95.681,0.0,0.0,0,0.0,0
59.74,0.065,TEST,338,358,256,432,-82.0,74.0,110.454,98.916,98.362,0.0,0.0,0,0.0,0
59.8072,0.0637,TEST,306,393,256,432,-50.0,39.0,63.411,101.385,100.59,0.0,0.0,0,0.0,0
59.8907,0.0693,TEST,280,418,256,432,-24.0,14.0,27.785,102.891,101.765,0.0,0.0,0,0.0,0
59.9527,0.0839,TEST,263,429,256,432,-7.0,3.0,7.616,103.614,102.187,0.0,0.0,0,0.0,0
60.0115,0.0594,TEST,258,431,256,432,-2.0,1.0,2.236,103.825,102.277,0.0,0.0,0,0.0839,0
60.0715,0.0593,TEST,252,428,256,432,4.0,4.0,5.657,103.825,102.277,0.0,0.0,0,0.1433,0
60.1392,0.0608,TEST,250,429,256,432,6.0,3.0,6.708,103.825,102.277,0.0,0.0,0,0.2026,0
60.2057,0.0665,TEST,250,432,256,432,6.0,0.0,6.0,103.825,102.277,0.0,0.0,0,0.2634,0
60.2697,0.0678,TEST,251,430,256,432,5.0,2.0,5.385,103.825,102.277,0.0,0.0,0,0.3299,0
60.3378,0.0637,TEST,251,431,256,432,5.0,1.0,5.099,103.825,102.277,0.0,0.0,0,0.3977,0
60.4032,0.0663,TEST,251,430,256,432,5.0,2.0,5.385,103.825,102.277,0.0,0.0,0,0.4614,0
60.9783,0.1,TEST,355,337,320,48,-35.0,-289.0,291.112,90,90,0.0,0.0,0,0,0
61.0024,0.0102,TEST,354,337,320,48,-34.0,-289.0,290.993,87,87,0.0,0.0,0,0.0,0
61.0679,0.0259,TEST,357,333,320,48,-37.0,-285.0,287.392,88.024,84,0.0,0.0,0,0.0,0
61.1346,0.065,TEST,365,313,320,48,-45.0,-265.0,268.794,89.138,81,0.0,0.0,0,0.0,0
61.2022,0.0662,TEST,366,287,320,48,-46.0,-239.0,243.387,90.494,78,0.0,0.0,0,0.0,0
61.2664,0.0685,TEST,366,262,320,48,-46.0,-214.0,218.888,91.879,75,0.0,0.0,0,0.0,0
61.3341,0.0633,TEST,363,237,320,48,-43.0,-189.0,193.83,93.265,72,0.0,0.0,0,0.0,0
61.3988,0.0665,TEST,346,213,320,48,-26.0,-165.0,167.036,94.56,69,0.0,0.0,0,0.0,0
61.466,0.067,TEST,336,192,320,48,-16.0,-144.0,144.886,95.343,66,0.0,0.0,0,0.0,0
61.5309,0.0659,TEST,326,166,320,48,-6.0,-118.0,118.152,95.825,63,0.0,0.0,0,0.0,0
